Filename;SignatureFileVersion;PUID;puidName;LogLines
033226.gif;V78\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V79\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V8\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V81\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V82\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V83\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V84\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V85\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V86\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V88\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V9\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V90\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V91\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V92\;fmt/4,;Graphics Interchange Format,;7
033226.gif;V93\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V1\;Not yet assigned,;not known,;7
112974.gif;V10\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V11\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V12\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V13\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V16\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V17\;;;6
112974.gif;V18\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V19\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V2\;Not yet assigned,;not known,;7
112974.gif;V20\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V21\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V22\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V23\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V24\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V25\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V26\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V28\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V29\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V3\;Not yet assigned,;not known,;7
112974.gif;V31\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V32\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V33\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V34\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V35\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V36\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V37\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V38\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V39\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V4\;Not yet assigned,;not known,;7
112974.gif;V40\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V41\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V42\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V43\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V44\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V45\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V46\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V47\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V48\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V49\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V5\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V50\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V51\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V52\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V55\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V58\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V59\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V6\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V60\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V61\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V62\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V63\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V65\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V66\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V67\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V68\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V69\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V7\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V70\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V72\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V73\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V74\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V75\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V77\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V78\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V79\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V8\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V81\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V82\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V83\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V84\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V85\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V86\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V88\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V9\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V90\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V91\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V92\;fmt/4,;Graphics Interchange Format,;7
112974.gif;V93\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V1\;Not yet assigned,;not known,;7
122073.gif;V10\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V11\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V12\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V13\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V16\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V17\;;;6
122073.gif;V18\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V19\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V2\;Not yet assigned,;not known,;7
122073.gif;V20\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V21\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V22\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V23\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V24\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V25\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V26\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V28\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V29\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V3\;Not yet assigned,;not known,;7
122073.gif;V31\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V32\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V33\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V34\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V35\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V36\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V37\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V38\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V39\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V4\;Not yet assigned,;not known,;7
122073.gif;V40\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V41\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V42\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V43\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V44\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V45\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V46\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V47\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V48\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V49\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V5\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V50\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V51\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V52\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V55\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V58\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V59\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V6\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V60\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V61\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V62\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V63\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V65\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V66\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V67\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V68\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V69\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V7\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V70\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V72\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V73\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V74\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V75\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V77\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V78\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V79\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V8\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V81\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V82\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V83\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V84\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V85\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V86\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V88\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V9\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V90\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V91\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V92\;fmt/4,;Graphics Interchange Format,;7
122073.gif;V93\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V1\;Not yet assigned,;not known,;7
175544.gif;V10\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V11\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V12\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V13\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V16\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V17\;;;6
175544.gif;V18\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V19\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V2\;Not yet assigned,;not known,;7
175544.gif;V20\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V21\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V22\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V23\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V24\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V25\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V26\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V28\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V29\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V3\;Not yet assigned,;not known,;7
175544.gif;V31\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V32\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V33\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V34\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V35\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V36\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V37\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V38\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V39\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V4\;Not yet assigned,;not known,;7
175544.gif;V40\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V41\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V42\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V43\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V44\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V45\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V46\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V47\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V48\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V49\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V5\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V50\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V51\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V52\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V55\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V58\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V59\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V6\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V60\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V61\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V62\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V63\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V65\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V66\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V67\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V68\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V69\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V7\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V70\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V72\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V73\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V74\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V75\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V77\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V78\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V79\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V8\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V81\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V82\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V83\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V84\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V85\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V86\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V88\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V9\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V90\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V91\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V92\;fmt/4,;Graphics Interchange Format,;7
175544.gif;V93\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V1\;Not yet assigned,;not known,;7
208927.gif;V10\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V11\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V12\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V13\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V16\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V17\;;;6
208927.gif;V18\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V19\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V2\;Not yet assigned,;not known,;7
208927.gif;V20\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V21\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V22\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V23\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V24\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V25\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V26\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V28\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V29\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V3\;Not yet assigned,;not known,;7
208927.gif;V31\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V32\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V33\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V34\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V35\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V36\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V37\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V38\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V39\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V4\;Not yet assigned,;not known,;7
208927.gif;V40\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V41\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V42\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V43\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V44\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V45\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V46\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V47\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V48\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V49\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V5\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V50\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V51\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V52\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V55\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V58\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V59\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V6\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V60\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V61\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V62\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V63\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V65\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V66\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V67\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V68\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V69\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V7\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V70\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V72\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V73\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V74\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V75\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V77\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V78\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V79\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V8\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V81\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V82\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V83\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V84\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V85\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V86\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V88\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V9\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V90\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V91\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V92\;fmt/4,;Graphics Interchange Format,;7
208927.gif;V93\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V1\;Not yet assigned,;not known,;7
236404.gif;V10\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V11\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V12\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V13\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V16\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V17\;;;6
236404.gif;V18\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V19\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V2\;Not yet assigned,;not known,;7
236404.gif;V20\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V21\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V22\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V23\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V24\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V25\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V26\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V28\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V29\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V3\;Not yet assigned,;not known,;7
236404.gif;V31\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V32\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V33\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V34\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V35\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V36\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V37\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V38\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V39\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V4\;Not yet assigned,;not known,;7
236404.gif;V40\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V41\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V42\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V43\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V44\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V45\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V46\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V47\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V48\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V49\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V5\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V50\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V51\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V52\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V55\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V58\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V59\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V6\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V60\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V61\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V62\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V63\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V65\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V66\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V67\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V68\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V69\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V7\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V70\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V72\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V73\;fmt/4,;Graphics Interchange Format,;7
236404.gif;V74\;fmt/4,;Graphics Interchange Format,;7
